Shape,Carat,Cut,Color,Clarity,Polish,Symmetry,L/W Ratio,Report,Depth,Table,Fluorescence,Culet,Date Loose,Price,ln price,ln carat
Emerald,4.21,Good,G,VS2,VG,VG,1.15,GIA,70.1,60.0,Medium Blue,Small,2008-12-10,79576.0,11.28446781883225,1.43746264769429
Round,5.0,Good,I,SI1,VG,EX,1.0,AGSL,58.3,60.0,None,Very Small,2008-12-10,79667.0,11.285610726337204,1.6094379124341003
Round,3.02,Ideal,F,VS2,EX,EX,1.01,GIA,62.1,57.0,None,None,2008-12-10,79788.0,11.287128396190456,1.1052568313867783
Round,3.3,Ideal,H,VVS1,EX,EX,1.01,GIA,62.8,57.0,None,None,2008-12-11,80143.0,11.291567817979125,1.1939224684724346
Round,4.05,Ideal,I,VS2,EX,EX,1.0,GIA,62.7,55.0,Medium Blue,None,2008-12-10,80386.0,11.294595310651548,1.3987168811184478
Round,5.05,Good,I,SI1,EX,VG,1.01,AGSL,63.2,61.0,None,Pointed,2008-12-10,80463.0,11.295552730416444,1.6193882432872684
Emerald,5.11,Very Good,H,SI1,G,G,1.34,GIA,67.7,58.0,Faint,Small,2008-12-10,80541.0,11.296521650519077,1.631199404215613
Round,3.1,Ideal,F,VS2,EX,EX,1.0,GIA,62.2,56.0,None,None,2008-12-10,80562.0,11.296782353300763,1.1314021114911006
Round,3.05,Ideal,F,VS2,EX,EX,1.01,GIA,62.6,56.0,Faint,None,2008-12-10,80581.0,11.297018168695637,1.1151415906193203
Round,3.4,Ideal,F,VS2,VG,EX,1.01,GIA,62.0,58.0,None,None,2008-12-10,80733.0,11.298902692605338,1.2237754316221157
Princess,3.4,Very Good,F,VVS2,VG,VG,1.03,GIA,71.0,67.0,None,None,2008-12-10,80860.0,11.300474543194762,1.2237754316221157
Round,4.1,Ideal,F,SI1,EX,EX,1.0,GIA,60.5,58.0,Medium,None,2008-12-10,81186.0,11.304498097491699,1.410986973710262
Princess,4.04,Very Good,G,VS1,VG,VG,1.02,GIA,73.6,69.0,None,None,2008-12-10,81460.0,11.307867381202403,1.3962446919730587
Emerald,4.01,Very Good,G,VS2,EX,VG,1.38,GIA,69.0,60.0,None,None,2008-12-10,81519.0,11.308591400893006,1.3887912413184778
Emerald,4.02,Very Good,H,VS1,G,G,1.2,GIA,68.4,66.0,None,Very Small,2008-12-10,81612.0,11.30973158896364,1.3912819026309295
Emerald,3.18,Very Good,F,IF,VG,G,1.16,GIA,67.4,63.0,None,Small,2008-12-10,81655.0,11.310258333510843,1.1568811967920856
Round,3.01,Ideal,G,VS1,EX,EX,1.01,GIA,59.9,60.0,None,None,2008-12-10,81947.0,11.313827975814284,1.1019400787607843
Round,3.02,Very Good,G,VS1,EX,EX,1.0,GIA,60.8,56.0,None,None,2008-12-10,82168.0,11.31652121084564,1.1052568313867783
Round,3.27,Ideal,F,VS2,VG,EX,1.01,GIA,61.7,57.0,None,None,2008-12-16,82279.0,11.317871190071259,1.184789984909162
Round,3.05,Ideal,G,VVS2,EX,EX,1.01,GIA,60.3,59.0,Faint Blue,Very Small,2008-12-10,82316.0,11.31832077846244,1.1151415906193203
Round,4.12,Very Good,G,SI1,VG,VG,1.0,GIA,62.7,57.0,None,None,2008-12-10,82936.0,11.325824505002949,1.415853163361435
Round,3.01,Very Good,F,VVS1,EX,EX,1.0,GIA,61.3,56.0,Faint,None,2008-12-17,83136.0,11.328233100030271,1.1019400787607843
Princess,4.01,Very Good,H,VS1,VG,G,1.05,GIA,71.2,73.0,None,None,2008-12-16,83256.0,11.329675477317695,1.3887912413184778
Round,5.22,Ideal,H,SI2,ID,ID,1.0,AGSL,61.7,57.0,Medium,None,2008-12-10,83355.0,11.330863874382132,1.6524974018945473
Round,5.22,Ideal,H,SI2,EX,EX,1.0,AGSL,62.3,57.0,None,None,2008-12-10,83355.0,11.330863874382132,1.6524974018945473
Round,4.37,Ideal,H,SI1,EX,EX,1.0,GIA,61.7,55.0,Faint,None,2008-12-16,83757.0,11.335675028284077,1.4747630091074988
Round,5.02,Good,G,SI2,EX,EX,1.0,AGSL,60.8,61.0,None,Pointed,2008-12-10,83891.0,11.337273616141209,1.6134299337036377
Round,3.0,Ideal,F,VVS2,EX,EX,1.0,AGSL,62.0,56.0,None,Very Small,2008-12-10,83972.0,11.338238688924212,1.0986122886681098
Round,5.32,Good,H,SI2,EX,EX,1.0,AGSL,62.4,61.0,Medium Blue,Pointed,2008-12-10,84047.0,11.339131445159893,1.6714733033535532
Round,4.02,Very Good,H,VS2,EX,VG,1.01,GIA,61.7,57.0,None,None,2008-12-16,84173.0,11.34062948372324,1.3912819026309295
Emerald,4.07,Very Good,G,VS2,G,G,1.22,GIA,65.0,66.0,None,Very Small,2008-12-16,84629.0,11.346032276453492,1.4036429994545037
Princess,5.34,Very Good,F,SI2,EX,EX,1.0,AGSL,71.4,73.0,None,None,2008-12-10,84718.0,11.347083372820052,1.6752256529721035
Round,4.02,Good,H,VS2,EX,VG,1.01,GIA,60.7,62.0,Strong,None,2008-12-10,84908.0,11.349323596364334,1.3912819026309295
Round,4.03,Ideal,H,VS2,EX,EX,1.01,GIA,62.7,58.0,Strong,None,2008-12-10,84921.0,11.349476691536836,1.3937663759585917
Emerald,4.19,Very Good,G,VS2,VG,G,1.23,GIA,62.1,72.0,None,Small,2008-12-11,85601.0,11.357452244304588,1.4327007339340465
Round,5.01,Very Good,J,SI1,VG,G,1.02,GIA,60.8,59.0,None,Very Small,2008-12-10,85921.0,11.361183548408668,1.6114359150967734
Emerald,4.03,Very Good,G,VS2,VG,G,1.38,GIA,65.6,64.0,None,Very Small,2008-12-10,86155.0,11.3639032785772,1.3937663759585917
Round,3.02,Ideal,G,VS1,EX,EX,1.01,GIA,61.3,57.0,Faint Blue,None,2008-12-10,86768.0,11.370993169080842,1.1052568313867783
Princess,4.11,Very Good,H,VVS1,G,G,1.03,GIA,73.3,71.0,None,None,2008-12-10,86902.0,11.372536325948367,1.4134230285081433
Round,5.07,Good,J,SI1,VG,G,1.01,GIA,62.7,60.0,Faint,Very Small,2008-12-10,86950.0,11.37308851978243,1.623340817603092
Emerald,5.48,Very Good,J,VS2,EX,EX,1.15,GIA,65.2,69.0,None,None,2008-12-10,87206.0,11.376028414869404,1.7011051009599243
Round,4.65,Ideal,J,VS1,VG,EX,1.0,GIA,62.6,56.0,None,None,2008-12-16,87330.0,11.37744932540778,1.536867219599265
Emerald,5.03,Very Good,I,VS1,EX,EX,1.34,AGSL,68.1,61.0,None,Pointed,2008-12-10,87725.0,11.381962200451415,1.6154199841116479
Emerald,5.54,Very Good,J,VS2,EX,EX,1.17,GIA,66.2,69.0,None,None,2008-12-10,88161.0,11.386919967335114,1.7119945007591924
Emerald,5.26,Very Good,I,VS2,EX,EX,1.1,GIA,65.6,67.0,Medium,None,2008-12-16,90447.0,11.412519322777534,1.6601310267496185
Round,4.03,Ideal,I,VS1,EX,EX,1.0,GIA,59.7,58.0,Faint,None,2008-12-10,91971.0,11.429228588948428,1.3937663759585917
Round,5.01,Good,J,VS2,VG,G,1.01,GIA,60.1,58.0,None,Very Small,2008-12-10,92267.0,11.432441826767779,1.6114359150967734
Round,4.02,Very Good,F,SI1,VG,VG,1.0,GIA,61.5,60.0,Faint,None,2008-12-11,93334.0,11.44393973631491,1.3912819026309295
Princess,4.01,Very Good,F,VS2,EX,EX,1.05,GIA,72.8,76.0,None,None,2008-12-10,93718.0,11.448045552231843,1.3887912413184778
Round,5.01,Good,F,SI2,VG,G,1.0,GIA,61.3,58.0,Strong,None,2008-12-10,93930.0,11.450305102988562,1.6114359150967734
Round,4.25,Very Good,F,SI1,EX,EX,1.01,GIA,62.6,58.0,Faint,None,2008-12-10,94197.0,11.453143612923565,1.4469189829363254
Round,5.07,Ideal,J,SI1,EX,EX,1.01,GIA,62.4,56.0,Faint,None,2008-12-10,94270.0,11.453918284390197,1.623340817603092
Princess,5.02,Very Good,I,VS1,EX,VG,1.04,GIA,67.2,73.0,None,None,2008-12-10,94405.0,11.455349316832633,1.6134299337036377
Round,5.05,Good,F,SI2,EX,EX,1.01,AGSL,63.1,62.0,None,None,2008-12-10,95002.0,11.461653222992654,1.6193882432872684
Emerald,5.01,Very Good,I,VS1,G,G,1.18,GIA,63.8,65.0,None,Small,2008-12-10,95375.0,11.465571768586758,1.6114359150967734
Round,3.06,Ideal,F,VVS2,ID,ID,1.0,AGSL,61.6,56.0,None,Pointed,2008-12-10,95969.0,11.471780501634493,1.1184149159642893
Round,3.02,Ideal,F,VS1,EX,EX,1.01,GIA,62.4,56.0,None,None,2008-12-10,96098.0,11.473123783087292,1.1052568313867783
Round,3.02,Ideal,F,VS1,EX,EX,1.01,GIA,62.3,55.0,Faint,None,2008-12-10,96098.0,11.473123783087292,1.1052568313867783
Round,3.01,Ideal,F,VS1,EX,EX,1.01,GIA,62.1,54.0,None,Very Small,2008-12-10,96485.0,11.477142834830456,1.1019400787607843
Round,3.1,Ideal,F,VS1,VG,EX,1.01,GIA,62.2,55.0,None,None,2008-12-10,96610.0,11.478437534511555,1.1314021114911006
Round,5.22,Ideal,J,VS2,EX,EX,1.01,AGSL,62.2,56.0,None,Very Small,2008-12-10,96656.0,11.478913562378523,1.6524974018945473
Emerald,5.44,Good,I,VS2,G,G,1.27,GIA,71.5,63.0,Faint,Small,2008-12-10,96819.0,11.48059853499581,1.6937790608678513
Round,5.15,Ideal,I,SI1,EX,EX,1.0,GIA,60.2,58.0,None,None,2008-12-10,96883.0,11.481259343891216,1.6389967146756448
Round,5.26,Ideal,J,SI1,EX,EX,1.01,GIA,61.1,57.0,Faint,None,2008-12-10,97574.0,11.488366343469526,1.6601310267496185
Round,3.5,Very Good,F,VS2,EX,VG,1.01,GIA,58.4,60.0,None,None,2008-12-10,98631.0,11.49914089279961,1.252762968495368
Emerald,5.77,Very Good,J,VS1,EX,EX,1.18,GIA,64.6,65.0,Faint,None,2008-12-10,98882.0,11.50168249902418,1.7526720805200082
Round,3.01,Very Good,F,VVS2,VG,VG,1.0,GIA,62.9,56.0,None,None,2008-12-10,99476.0,11.50767168802168,1.1019400787607843
Princess,5.1,Very Good,F,SI1,VG,G,1.13,GIA,72.9,71.0,None,None,2008-12-10,99572.0,11.508636279551798,1.62924053973028
Emerald,5.27,Very Good,I,VS2,VG,G,1.28,GIA,68.6,64.0,None,None,2008-12-10,99813.0,11.511053714337432,1.6620303625532709
Princess,3.15,Signature-Ideal,F,VVS1,EX,VG,1.02,GIA,70.0,70.0,None,Very Small,2008-12-10,99907.0,11.511995032251923,1.1474024528375417
Round,3.4,Ideal,F,VS1,EX,EX,1.01,GIA,62.5,56.0,None,None,2008-12-10,99990.0,11.512825459969894,1.2237754316221157
Emerald,5.41,Good,I,VVS1,EX,EX,1.08,AGSL,71.5,61.0,None,Pointed,2008-12-10,100229.0,11.515212846916363,1.6882490928583902
Round,3.03,Ideal,F,VVS1,ID,ID,1.01,AGSL,61.2,56.0,Medium Blue,Pointed,2008-12-10,100467.0,11.517584594350952,1.1085626195212777
Round,3.27,Ideal,F,VS1,EX,EX,1.01,GIA,62.1,56.0,None,None,2008-12-10,100975.0,11.522628240431613,1.184789984909162
Round,3.55,Ideal,F,VS2,EX,EX,1.0,GIA,62.5,55.0,Faint,None,2008-12-10,101039.0,11.52326185990493,1.2669476034873244
Princess,5.21,Very Good,F,SI1,VG,G,1.11,GIA,73.0,75.0,None,None,2008-12-10,101719.0,11.529969388579357,1.6505798557652755
Round,6.12,Ideal,J,SI1,VG,EX,1.01,GIA,60.8,55.0,Faint,None,2008-12-10,106909.0,11.579733284301842,1.8115620965242347
Round,4.59,Ideal,I,VS1,EX,EX,1.0,GIA,62.0,58.0,Strong Blue,None,2008-12-17,106950.0,11.580116714510552,1.5238800240724537
Emerald,6.03,Good,J,VS2,G,G,1.09,GIA,70.0,67.0,None,Small,2008-12-10,107785.0,11.587893781207534,1.7967470107390942
Round,6.62,Very Good,J,SI2,VG,EX,1.01,GIA,60.2,59.0,Medium,None,2008-12-10,108411.0,11.5936848388541,1.890095369948917
Princess,5.06,Very Good,G,VS2,VG,VG,1.01,GIA,64.0,72.0,Faint,None,2008-12-10,109275.0,11.601622919731515,1.6213664832993742
Round,2.53,Ideal,D,VVS1,EX,EX,1.0,GIA,61.5,57.0,None,None,2008-12-11,109370.0,11.602491908329272,0.9282193027394288
Emerald,4.52,Very Good,H,VS1,G,G,1.45,GIA,63.3,63.0,None,Very Small,2008-12-10,111029.0,11.617546707432952,1.5085119938441398
Round,4.08,Ideal,I,VS1,EX,EX,1.0,GIA,60.2,59.0,None,None,2008-12-10,111163.0,11.618752871617492,1.4060969884160703
Round,5.0,Very Good,I,VS2,EX,EX,1.01,AGSL,59.4,60.0,None,Very Small,2008-12-10,111542.0,11.622156480569952,1.6094379124341003
Round,5.08,Very Good,G,SI1,EX,EX,1.0,GIA,62.3,59.0,Strong Blue,None,2008-12-10,111561.0,11.622326805487553,1.6253112615903906
Round,5.02,Very Good,I,VS2,EX,EX,1.01,AGSL,60.5,59.0,None,Pointed,2008-12-10,111988.0,11.626147001679882,1.6134299337036377
Round,5.04,Good,I,VS2,EX,EX,1.01,AGSL,58.0,59.0,None,Pointed,2008-12-10,112434.0,11.63012166180372,1.6174060820832772
Round,2.27,Ideal,D,FL,EX,EX,1.0,GIA,59.4,60.0,None,Very Small,2008-12-10,112824.0,11.633584361372076,0.8197798314933114
Emerald,6.22,Fair,J,VS1,G,G,1.13,GIA,70.8,52.0,None,Small,2008-12-10,113203.0,11.636937946166839,1.827769906751088
Round,6.1,Ideal,J,SI1,EX,EX,1.0,GIA,60.5,59.0,Faint,None,2008-12-10,113225.0,11.637132268424415,1.8082887711792655
Round,4.01,Ideal,H,VS1,VG,VG,1.01,GIA,60.8,56.0,None,None,2008-12-10,113332.0,11.638076843149147,1.3887912413184778
Round,4.02,Very Good,H,VS1,EX,EX,1.0,GIA,63.2,60.0,None,None,2008-12-10,113501.0,11.63956692643747,1.3912819026309295
Round,4.05,Ideal,G,VS2,EX,EX,1.01,AGSL,62.0,54.0,None,Very Small,2008-12-10,115394.0,11.65610763863686,1.3987168811184478
Round,4.05,Ideal,G,VS2,VG,EX,1.01,AGSL,61.4,55.0,None,Very Small,2008-12-10,115394.0,11.65610763863686,1.3987168811184478
Round,5.02,Ideal,J,VS2,EX,EX,1.0,GIA,61.6,60.0,None,None,2008-12-10,115633.0,11.658176661610455,1.6134299337036377
Emerald,5.09,Very Good,D,SI1,VG,VG,1.52,GIA,69.4,63.0,None,None,2008-12-10,115793.0,11.659559393243828,1.6272778305624314
Round,5.04,Very Good,J,VS2,EX,EX,1.01,GIA,59.9,60.0,None,None,2008-12-10,116093.0,11.662146873017305,1.6174060820832772
Emerald,4.39,Very Good,G,VS1,VG,G,1.2,GIA,58.3,65.0,None,Small,2008-12-10,116592.0,11.666435939910063,1.47932922708708
Round,5.03,Very Good,G,SI1,VG,EX,1.0,GIA,61.2,61.0,Strong,None,2008-12-10,116732.0,11.667635988056,1.6154199841116479
Round,3.31,Ideal,G,IF,EX,EX,1.01,GIA,59.8,59.0,None,Very Small,2008-12-10,116736.0,11.667670253993949,1.1969481893889715
Emerald,5.04,Good,H,VS2,VG,G,1.06,GIA,70.5,64.0,Faint,Medium,2008-12-10,117177.0,11.671440891132548,1.6174060820832772
Round,4.02,Very Good,H,VS1,VG,EX,1.01,GIA,63.5,57.0,None,None,2008-12-10,117284.0,11.672353622950874,1.3912819026309295
Round,3.16,Ideal,G,IF,EX,EX,1.0,GIA,61.7,56.0,None,None,2008-12-10,117308.0,11.672558233509491,1.1505720275988207
Round,4.01,Very Good,G,VS2,EX,EX,1.01,GIA,62.8,56.0,None,None,2008-12-10,118284.0,11.680843791453439,1.3887912413184778
Princess,5.07,Very Good,H,VS1,VG,VG,1.13,GIA,74.4,74.0,Faint,None,2008-12-10,118311.0,11.681072029582877,1.623340817603092
Round,4.02,Ideal,H,VS1,EX,EX,1.01,GIA,62.5,57.0,None,None,2008-12-11,119805.0,11.693620700019599,1.3912819026309295
Emerald,6.0,Good,J,VVS1,G,G,1.21,GIA,72.3,62.0,None,Small,2008-12-10,120090.0,11.69599674065473,1.791759469228055
Round,4.01,Ideal,I,VVS2,EX,EX,1.01,GIA,60.3,60.0,Faint Blue,None,2008-12-10,120348.0,11.698142824876209,1.3887912413184778
Round,3.25,Ideal,F,VVS2,VG,VG,1.0,GIA,61.4,55.0,None,None,2008-12-10,120797.0,11.701866729737386,1.1786549963416462
Princess,7.01,Good,I,VS2,VG,VG,1.04,GIA,75.2,68.0,None,None,2008-12-10,120822.0,11.702073667106461,1.9473377010464987
Princess,5.03,Good,G,VS2,VG,G,1.13,GIA,76.2,74.0,None,None,2008-12-10,121060.0,11.704041569445678,1.6154199841116479
Emerald,5.45,Fair,I,VVS1,VG,G,1.06,GIA,71.0,53.0,None,Medium,2008-12-10,121291.0,11.705947895971716,1.6956156086751528
Round,4.01,Very Good,G,VS2,EX,VG,1.01,GIA,60.7,55.0,None,None,2008-12-10,122005.0,11.711817306482146,1.3887912413184778
Round,4.03,Ideal,H,VS1,EX,EX,1.0,GIA,61.4,56.0,Medium,None,2008-12-10,122015.0,11.711899266977234,1.3937663759585917
Round,4.07,Ideal,I,VVS2,EX,EX,1.01,GIA,61.1,59.0,None,None,2008-12-10,122148.0,11.71298870324034,1.4036429994545037
Emerald,4.63,Very Good,G,VS1,EX,VG,1.3,GIA,63.6,70.0,Faint,None,2008-12-16,122305.0,11.714273203913981,1.5325568680981427
Emerald,4.01,Very Good,F,VS1,VG,VG,1.49,GIA,69.4,66.0,None,None,2008-12-10,122763.0,11.718010946362735,1.3887912413184778
Emerald,5.04,Very Good,H,VS2,G,G,1.35,GIA,69.9,69.0,Faint,None,2008-12-10,122868.0,11.718865887362817,1.6174060820832772
Princess,5.11,Very Good,G,VS2,VG,G,1.02,GIA,64.7,69.0,Faint,None,2008-12-10,122985.0,11.719817675698387,1.631199404215613
Round,4.03,Very Good,H,VS1,VG,VG,1.01,GIA,61.0,59.0,None,None,2008-12-11,123162.0,11.721255840945235,1.3937663759585917
Emerald,6.46,Very Good,J,VVS2,G,G,1.24,GIA,66.0,63.0,None,Small,2008-12-10,123398.0,11.723170182866653,1.8656293177945105
Round,5.57,Ideal,I,VS2,ID,ID,1.0,AGSL,59.9,60.0,None,Pointed,2008-12-10,124255.0,11.730091184597901,1.7173950539391927
Round,4.03,Ideal,H,VS1,EX,EX,1.0,GIA,61.7,57.0,None,None,2008-12-11,124512.0,11.732157375784281,1.3937663759585917
Emerald,5.01,Very Good,H,VS1,G,G,1.25,GIA,68.1,67.0,Strong Blue,Very Small,2008-12-10,124742.0,11.734002883300947,1.6114359150967734
Round,4.07,Ideal,F,VS2,ID,ID,1.0,AGSL,59.7,60.0,Medium Blue,Very Small,2008-12-10,124788.0,11.734371576448233,1.4036429994545037
Round,5.0,Very Good,F,SI1,EX,G,1.0,AGSL,59.6,56.0,None,Very Small,2008-12-10,126480.0,11.747839471883353,1.6094379124341003
Round,2.61,Ideal,D,FL,EX,EX,1.01,GIA,62.1,57.0,None,Very Small,2008-12-10,126503.0,11.748021302283526,0.959350221334602
Round,4.02,Ideal,G,VS2,VG,VG,1.01,GIA,61.7,58.0,Faint,None,2008-12-11,126605.0,11.7488272823831,1.3912819026309295
Emerald,5.11,Good,H,VS1,VG,G,1.31,GIA,70.2,63.0,None,Medium,2008-12-10,127027.0,11.752154941270083,1.631199404215613
Round,4.02,Very Good,G,VS2,EX,VG,1.01,GIA,62.7,60.0,Faint,None,2008-12-10,127550.0,11.756263723569958,1.3912819026309295
Emerald,5.0,Fair,G,VS2,VG,G,1.22,GIA,67.4,51.0,None,Very Small,2008-12-10,128192.0,11.76128441902549,1.6094379124341003
Round,3.8,Very Good,F,VS1,EX,EX,1.01,GIA,62.6,56.0,None,None,2008-12-10,128511.0,11.763769782766515,1.33500106673234
Emerald,4.1,Very Good,F,VS1,VG,VG,1.49,GIA,64.5,66.0,None,Very Small,2008-12-10,128609.0,11.764532072784759,1.410986973710262
Emerald,4.22,Very Good,F,VVS2,VG,G,1.42,GIA,62.5,64.0,Medium,Very Small,2008-12-10,129054.0,11.767986200404488,1.4398351280479205
Emerald,5.41,Very Good,G,VS2,VG,EX,1.5,GIA,64.7,64.0,Medium Blue,Very Small,2008-12-10,129310.0,11.769967901289897,1.6882490928583902
Round,4.01,Very Good,F,VS2,EX,VG,1.0,GIA,61.5,58.0,Strong,None,2008-12-10,129916.0,11.774643366744199,1.3887912413184778
Round,2.61,Ideal,D,IF,EX,EX,1.01,GIA,60.8,57.0,None,None,2008-12-10,130204.0,11.776857730250901,0.959350221334602
Round,3.07,Ideal,F,IF,EX,EX,1.0,GIA,62.2,56.0,None,None,2008-12-10,130487.0,11.779028883924559,1.1216775615991057
Emerald,5.06,Very Good,H,VVS1,VG,VG,1.12,GIA,60.7,71.0,Strong Blue,None,2008-12-10,130755.0,11.781080622113786,1.6213664832993742
Round,5.01,Very Good,I,VS1,VG,EX,1.0,AGSL,61.6,59.0,None,Pointed,2008-12-10,130839.0,11.781722838700459,1.6114359150967734
Round,4.29,Ideal,G,VS2,ID,ID,1.01,AGSL,60.7,59.0,None,Pointed,2008-12-10,131932.0,11.790041917317227,1.4562867329399256
Round,3.69,Ideal,G,IF,EX,EX,1.01,GIA,62.7,57.0,None,None,2008-12-10,132627.0,11.795295955915682,1.3056264580524357
Round,4.04,Ideal,G,VS2,EX,EX,1.01,GIA,61.9,57.0,None,None,2008-12-11,132887.0,11.79725442200865,1.3962446919730587
Round,5.41,Very Good,H,SI1,EX,EX,1.0,GIA,62.5,59.0,Faint,None,2008-12-10,133192.0,11.799546975224688,1.6882490928583902
Round,5.76,Ideal,F,SI2,VG,VG,1.01,GIA,62.2,59.0,None,None,2008-12-10,133391.0,11.801039943920843,1.7509374747078
Round,5.01,Ideal,J,IF,EX,EX,1.01,GIA,62.1,58.0,None,None,2008-12-10,133415.0,11.801219849920443,1.6114359150967734
Round,4.55,Ideal,H,VS2,VG,VG,1.01,GIA,59.6,58.0,None,None,2008-12-10,134100.0,11.80634106926977,1.5151272329628591
Emerald,5.1,Good,H,VS1,VG,G,1.11,GIA,71.7,58.0,None,None,2008-12-10,134634.0,11.810315264591857,1.62924053973028
Round,4.01,Very Good,F,VS2,VG,G,1.01,GIA,61.1,60.0,None,None,2008-12-10,134669.0,11.810575194857744,1.3887912413184778
Emerald,3.03,Very Good,D,IF,VG,G,1.33,GIA,66.6,64.0,None,Small,2008-12-10,134761.0,11.81125811809254,1.1085626195212777
Emerald,4.03,Good,F,VVS1,VG,VG,1.43,GIA,72.9,63.0,None,Small,2008-12-10,134772.0,11.811339740751036,1.3937663759585917
Princess,5.01,Good,F,VS2,G,G,1.06,GIA,64.7,82.0,None,None,2008-12-10,135030.0,11.813252254955088,1.6114359150967734
Princess,5.06,Very Good,D,SI1,VG,VG,1.01,GIA,64.1,65.0,Faint,None,2008-12-10,135458.0,11.816416908153771,1.6213664832993742
Round,4.0,Very Good,D,VS2,VG,G,1.01,GIA,60.1,53.0,Medium Blue,None,2008-12-10,135918.0,11.81980704169959,1.3862943611198906
Round,5.3,Ideal,H,SI1,EX,EX,1.0,GIA,59.6,60.0,None,None,2008-12-10,136697.0,11.825522076604365,1.667706820558076
Emerald,4.02,Very Good,F,VVS2,G,G,1.35,GIA,65.5,64.0,None,Medium,2008-12-16,136882.0,11.826874519797729,1.3912819026309295
Round,5.81,Ideal,I,VS2,ID,ID,1.0,AGSL,61.7,56.0,None,Very Small,2008-12-10,137413.0,11.83074626855966,1.7595805708638197
Round,4.0,Ideal,H,VVS1,EX,VG,1.01,GIA,61.6,55.0,None,None,2008-12-12,138669.0,11.839845077356797,1.3862943611198906
Round,5.01,Ideal,I,VS2,EX,EX,1.0,GIA,59.2,60.0,Medium Blue,None,2008-12-10,139014.0,11.842329926465428,1.6114359150967734
Round,2.71,Ideal,D,IF,EX,EX,1.0,GIA,62.0,57.0,None,None,2008-12-11,139269.0,11.844162593724095,0.9969486348916096
Round,6.76,Very Good,J,VS2,EX,EX,1.01,GIA,62.8,59.0,Very Strong Blue,None,2008-12-10,140046.0,11.849726219052242,1.9110228900548727
Princess,5.12,Good,H,VVS2,VG,VG,1.08,GIA,76.7,69.0,None,None,2008-12-10,140926.0,11.855990208897635,1.6331544390514163
Round,3.0,Very Good,D,VVS2,EX,VG,1.0,GIA,62.5,58.0,None,None,2008-12-10,141065.0,11.856976056043521,1.0986122886681098
Emerald,6.06,Very Good,I,IF,G,EX,1.52,GIA,68.1,61.0,None,None,2008-12-10,143152.0,11.871662281787378,1.801709800081223
Round,3.03,Very Good,D,VVS1,EX,EX,1.0,GIA,62.7,59.0,None,None,2008-12-10,143204.0,11.872025466079458,1.1085626195212777
Round,4.03,Very Good,F,VS2,EX,EX,1.0,GIA,62.7,56.0,Medium Blue,None,2008-12-10,146014.0,11.89145778650424,1.3937663759585917
Round,5.03,Very Good,I,VVS2,VG,VG,1.01,GIA,64.6,56.0,None,None,2008-12-10,146021.0,11.891505725963562,1.6154199841116479
Emerald,5.02,Very Good,F,VS2,EX,EX,1.5,AGSL,69.9,61.0,None,Small,2008-12-10,146187.0,11.892641903055615,1.6134299337036377
Emerald,4.05,Very Good,F,VVS2,G,G,1.68,GIA,68.1,64.0,Faint,Small,2008-12-10,147073.0,11.89868434113603,1.3987168811184478
Emerald,5.06,Good,F,VS2,VG,VG,1.33,GIA,72.8,71.0,None,None,2008-12-10,147351.0,11.900572774705418,1.6213664832993742
Round,4.44,Very Good,F,VS2,VG,EX,1.0,GIA,62.4,56.0,Medium Blue,None,2008-12-16,148051.0,11.905312087981766,1.4906543764441336
Emerald,6.25,Very Good,I,VS2,EX,EX,1.36,GIA,68.9,71.0,Faint,None,2008-12-11,150291.0,11.920328693708651,1.8325814637483102
Emerald,4.27,Fair,D,VS1,VG,VG,1.08,GIA,68.8,53.0,None,Small,2008-12-10,150653.0,11.92273445806744,1.451613827240533
Emerald,7.01,Very Good,J,VS1,G,G,1.12,GIA,67.7,68.0,None,Small,2008-12-10,153326.0,11.940321652566508,1.9473377010464987
Emerald,11.21,Good,J,SI2,G,G,1.44,GIA,70.0,61.0,None,Small,2008-12-10,155168.0,11.952263679905078,2.4168062370840686
Round,3.07,Ideal,D,VVS2,VG,VG,1.01,GIA,61.5,56.0,None,None,2008-12-11,155868.0,11.956764774195284,1.1216775615991057
Round,5.01,Good,I,VS1,VG,G,1.01,GIA,61.8,61.0,None,Very Small,2008-12-10,156360.0,11.959916319906892,1.6114359150967734
Round,5.01,Very Good,I,VS1,VG,VG,1.01,GIA,62.8,59.0,Faint,Small,2008-12-10,156360.0,11.959916319906892,1.6114359150967734
Round,5.0,Very Good,I,VVS2,G,G,1.01,GIA,60.6,60.0,None,Very Small,2008-12-10,157474.0,11.967015644255648,1.6094379124341003
Round,5.48,Ideal,I,VS2,EX,EX,1.01,GIA,61.6,53.0,None,None,2008-12-11,157585.0,11.96772027421126,1.7011051009599243
Round,4.01,Ideal,D,VS2,EX,VG,1.02,GIA,59.3,59.0,None,None,2008-12-10,158802.0,11.9754134221743,1.3887912413184778
Round,6.11,Ideal,J,VS2,EX,EX,1.01,GIA,60.1,58.0,Faint,None,2008-12-10,159294.0,11.978506830405376,1.809926773183504
Round,3.0,Ideal,D,VVS2,EX,EX,1.01,GIA,61.1,58.0,Faint Blue,None,2008-12-10,160892.0,11.988488611421197,1.0986122886681098
Round,3.1,Ideal,D,VVS1,EX,EX,1.0,GIA,60.6,57.0,None,None,2008-12-10,160998.0,11.989147221529194,1.1314021114911006
Round,4.01,Very Good,D,VS2,VG,G,1.01,GIA,61.9,53.0,None,None,2008-12-11,163210.0,12.002792994144741,1.3887912413184778
